time,open,xgb_prediction,lstm_prediction
2014-11-11,12.04,12.155426,10.810320854187012
2014-11-12,12.08,12.182472,10.897658348083496
2014-11-13,12.13,12.182472,10.8890962600708
2014-11-14,12.08,12.283866,10.829631805419922
2014-11-17,12.08,12.195594,10.843623161315918
2014-11-18,12.17,12.109228,10.882901191711426
2014-11-19,12.08,11.973642,10.79690647125244
2014-11-20,11.77,12.186756,10.74956226348877
2014-11-21,12.04,12.25682,10.85134506225586
2014-11-24,11.95,12.25682,10.901812553405762
2014-11-25,12.13,12.367887,10.903474807739258
2014-11-26,12.3,12.104037,10.924546241760254
2014-11-27,11.95,12.155426,10.810579299926758
2014-11-28,12.08,12.379376,10.812711715698242
2014-12-01,12.08,12.6250725,10.91552734375
2014-12-02,12.48,12.423815,11.038185119628906
2014-12-03,12.3,12.745207,11.065932273864746
2014-12-04,12.61,13.090173,11.127274513244627
2014-12-05,12.97,13.170026,11.27938175201416
2014-12-08,13.28,14.587881,11.526907920837402
2014-12-09,13.9,14.570361,11.817710876464844
2014-12-10,13.94,13.2667675,12.062088012695312
2014-12-11,12.84,13.154904,11.841285705566406
2014-12-12,13.14,14.027465,11.878336906433104
2014-12-15,13.5,13.147302,12.150805473327637
2014-12-16,13.46,13.697998,12.207056999206545
2014-12-17,13.37,13.556376,12.298712730407717
2014-12-18,13.5,13.542115,12.325907707214355
2014-12-19,13.37,12.790107,12.305353164672852
2014-12-22,12.7,13.157232,11.95150661468506
2014-12-23,12.97,13.369053,12.19693660736084
2014-12-24,13.41,13.545128,12.415757179260254
2014-12-25,13.28,13.146074,12.152846336364746
2014-12-26,13.23,14.063557,11.957768440246582
2014-12-29,13.68,14.62309,12.295496940612791
2014-12-30,14.03,14.577857,12.440558433532717
2014-12-31,14.12,14.577857,12.598937034606934
2015-01-05,14.03,14.58087,12.666375160217283
2015-01-06,14.12,15.253017,12.89909839630127
2015-01-07,15.09,14.603961,12.81479549407959
2015-01-08,14.92,14.620671,13.035255432128906
2015-01-09,15.45,16.467815,13.540486335754396
2015-01-12,16.38,16.548851,14.18946933746338
2015-01-13,16.38,16.440935,14.442826271057127
2015-01-14,16.29,16.750393,14.622384071350098
2015-01-15,16.46,16.518805,14.991045951843262
2015-01-16,16.29,16.182747,15.106908798217772
2015-01-19,16.11,15.755596,15.081603050231934
2015-01-20,15.67,15.9802885,14.846778869628906
2015-01-21,15.93,15.759836,15.357869148254396
2015-01-22,15.67,16.20149,15.129894256591797
2015-01-23,16.16,16.558039,15.28159523010254
2015-01-26,16.42,16.199972,15.601275444030762
2015-01-27,16.16,16.179094,15.42039394378662
2015-01-28,16.07,16.66624,15.24472999572754
2015-01-29,16.55,16.457962,15.493321418762209
2015-01-30,16.29,15.935503,15.343694686889648
2015-02-02,15.71,15.939743,15.142127990722656
2015-02-03,15.76,14.556663,14.9492826461792
2015-02-04,14.38,14.592118,14.619254112243652
2015-02-05,14.83,15.248756,14.335223197937012
2015-02-06,15.49,15.9447365,14.568689346313477
2015-02-09,15.84,16.207111,14.84901523590088
2015-02-10,16.11,16.237614,14.761876106262209
2015-02-11,16.11,16.493944,14.598341941833496
2015-02-12,16.55,16.202782,14.854537010192873
2015-02-13,16.07,16.236385,14.720861434936523
2015-02-24,16.38,17.359978,14.65255641937256
2015-02-25,17.22,17.14277,15.566939353942873
2015-02-26,17.04,17.546314,15.109050750732422
2015-02-27,17.48,17.14277,15.369691848754885
2015-03-02,16.95,16.733078,15.545101165771484
2015-03-03,16.95,17.50214,15.78565788269043
2015-03-04,17.17,17.275568,15.867941856384276
2015-03-05,17.13,16.888727,16.015949249267578
2015-03-06,16.73,16.709171,16.137319564819336
2015-03-09,16.51,16.178507,15.85997486114502
2015-03-10,15.98,16.452848,15.50940990447998
2015-03-12,16.11,16.449429,15.8001070022583
2015-03-13,16.38,16.166567,15.43493366241455
2015-03-16,15.49,15.737971,15.609354972839355
2015-03-17,15.71,15.9738035,15.178378105163574
2015-03-18,15.76,15.892682,15.18090534210205
2015-03-19,15.76,15.736817,15.07423973083496
2015-03-20,15.62,15.991654,15.097626686096191
2015-03-23,15.93,15.730818,15.145678520202637
2015-03-24,15.49,15.620588,14.897168159484863
2015-03-25,15.54,15.675991,14.70019817352295
2015-03-26,15.45,15.681595,14.72336196899414
2015-03-27,15.49,15.68923,14.709335327148438
2015-03-30,15.54,15.689113,14.865049362182615
2015-03-31,15.54,15.689113,14.580044746398926
2015-04-01,15.54,15.684873,14.669337272644045
2015-04-02,15.49,15.893677,14.706439018249512
2015-04-03,15.8,15.896949,14.722505569458008
2015-04-06,15.71,15.724693,14.76257038116455
2015-04-07,15.71,15.881984,14.575727462768556
2015-04-08,15.8,15.714617,14.673962593078612
2015-04-09,15.67,15.994837,14.70689296722412
2015-04-10,15.84,15.998484,14.649453163146973
2015-04-13,16.02,16.249483,14.722186088562012
2015-04-14,16.2,16.221056,14.818999290466309
2015-04-15,16.07,16.269745,14.858311653137209
2015-04-16,16.2,16.721302,14.843416213989258
2015-04-17,16.51,16.743885,15.132688522338867
2015-04-20,16.6,16.680286,15.228408813476562
2015-04-21,16.42,16.225296,15.240630149841309
2015-04-22,16.24,16.508492,15.254752159118652
2015-04-23,16.38,16.471355,15.278119087219238
2015-04-24,16.46,16.511642,15.324687004089355
2015-04-27,16.42,16.199808,15.369894981384276
2015-05-04,16.02,15.904169,15.238166809082031
2015-05-05,15.76,16.455751,15.048837661743164
2015-05-06,16.38,16.449429,15.255264282226562
2015-05-07,16.42,16.781796,15.24680233001709
2015-05-08,16.64,17.386217,15.326659202575684
2015-05-11,17.13,17.520555,15.575403213500977
2015-05-12,17.3,17.497438,15.486526489257812
2015-05-13,17.08,16.729864,15.493417739868164
2015-05-14,16.73,16.868923,15.48180103302002
2015-05-15,16.95,16.903347,15.75987720489502
2015-05-18,16.77,17.09848,15.721869468688965
2015-05-19,16.95,17.562752,15.638843536376951
2015-05-20,17.3,17.63268,16.086280822753906
2015-05-21,17.7,17.612764,16.185245513916016
2015-05-22,17.84,18.660921,16.283634185791016
2015-05-25,18.5,18.762526,16.93367576599121
2015-05-26,18.59,19.042332,17.070863723754883
2015-05-27,18.68,19.008053,17.353288650512695
2015-05-28,18.85,19.211145,17.3652286529541
2015-05-29,18.94,19.21762,17.551193237304688
2015-06-01,19.16,20.345428,17.7113037109375
2015-06-02,20.32,20.383274,18.3783016204834
2015-06-03,20.36,19.846958,18.73917388916016
2015-06-04,19.61,19.8453,18.644914627075195
2015-06-05,19.47,19.918795,18.582956314086918
2015-06-08,19.96,20.237917,19.043703079223636
2015-06-09,19.92,19.690493,18.9824161529541
2015-06-10,19.65,19.220528,18.949132919311523
2015-06-11,19.3,19.42128,18.73232078552246
2015-06-12,19.3,19.392439,18.733985900878903
2015-06-15,19.3,20.271051,18.487937927246094
2015-06-16,20.05,19.856651,19.100542068481445
2015-06-17,19.47,19.706526,19.01004981994629
2015-06-18,19.61,19.915674,18.705446243286133
2015-06-19,19.83,20.634054,18.734037399291992
2015-06-22,20.62,21.20806,19.254249572753903
2015-06-23,21.02,21.207647,19.73699760437012
2015-06-24,21.07,20.80052,19.705018997192383
2015-06-25,20.76,20.823833,19.46135902404785
2015-06-26,21.12,20.350502,19.554363250732425
2015-06-29,19.99,21.27904,19.252605438232425
2015-06-30,21.07,22.115574,20.16872215270996
2015-07-01,22.07,21.976126,20.543981552124023
2015-07-02,21.89,23.388788,20.52934455871582
2015-07-03,23.29,24.714231,21.218141555786133
2015-07-06,24.65,24.732191,22.21196937561035
2015-07-07,24.42,24.56833,22.63891220092773
2015-07-08,24.42,23.59827,22.76039695739746
2015-07-09,23.29,24.0734,22.370927810668945
2015-07-10,24.42,24.01374,22.56720924377441
2015-07-13,23.97,23.863976,22.232378005981445
2015-07-14,23.74,23.855972,22.57464027404785
2015-07-15,23.74,23.226524,22.89048385620117
2015-07-16,23.06,23.244755,22.293302536010746
2015-07-17,23.29,23.271381,22.36835289001465
2015-07-20,23.06,22.382774,22.59212303161621
2015-07-21,22.34,22.40825,22.150033950805664
2015-07-22,22.25,23.693783,21.9647216796875
2015-07-23,23.74,23.343456,22.26013946533203
2015-07-24,23.29,23.00986,22.192710876464844
2015-07-27,22.84,23.251972,21.934627532958984
2015-07-28,23.29,23.362663,22.04012489318848
2015-07-29,23.29,23.237282,22.286043167114254
2015-07-30,23.06,23.244755,21.99274253845215
2015-07-31,23.29,22.573477,22.11637306213379
2015-08-03,22.52,21.676584,22.03182029724121
2015-08-04,21.57,20.936184,21.2427978515625
2015-08-05,20.8,20.966345,20.4737606048584
2015-08-06,20.85,20.35163,20.835283279418945
2015-08-07,20.4,20.33943,20.470121383666992
2015-08-10,20.17,21.146955,20.117382049560547
2015-08-11,21.16,21.361933,20.373655319213867
2015-08-12,21.07,20.70008,20.58496856689453
2015-08-13,20.58,19.954197,20.12937355041504
2015-08-14,19.9,19.68792,19.83512306213379
2015-08-17,19.63,18.708517,19.55327415466309
2015-08-18,18.54,19.320759,18.789121627807617
2015-08-19,19.13,19.660334,18.758928298950195
2015-08-20,19.36,19.477507,19.020471572875977
2015-08-21,19.08,19.03329,18.73594856262207
2015-08-24,18.99,17.60905,18.4619255065918
2015-08-25,17.18,18.18935,18.003416061401367
2015-08-26,18.13,18.764004,18.2791748046875
2015-08-27,18.86,18.92807,18.251611709594727
2015-08-28,18.81,19.759836,18.21463394165039
2015-08-31,19.67,19.409735,18.68975257873535
2015-09-01,19.26,19.397728,17.976919174194336
2015-09-03,19.13,18.883364,18.161603927612305
2015-09-04,18.81,19.13482,18.185850143432617
2015-09-07,18.99,19.128422,18.35533332824707
2015-09-08,19.04,20.45274,18.663911819458008
2015-09-09,20.49,20.701265,18.71818733215332
2015-09-10,20.35,20.85098,19.27217674255371
2015-09-11,20.58,20.347929,19.519237518310547
2015-09-14,20.21,19.68792,19.23834800720215
2015-09-15,19.54,19.389942,19.244367599487305
2015-09-16,19.45,19.928034,18.95125389099121
2015-09-17,20.03,19.882185,19.308094024658203
2015-09-18,19.9,20.079742,19.07765769958496
2015-09-21,19.9,20.343462,19.29568672180176
2015-09-22,20.21,20.328808,19.18231010437012
2015-09-23,20.08,20.337797,19.28129196166992
2015-09-24,20.21,19.987257,19.401308059692383
2015-09-25,19.94,19.981968,19.475557327270508
2015-09-28,19.94,19.46871,19.39006233215332
2015-09-29,19.31,19.46137,18.901586532592773
2015-09-30,19.49,19.488552,18.69820976257324
2015-10-01,19.45,19.513987,18.89215660095215
2015-10-02,19.49,19.740826,18.726037979125977
2015-10-05,19.58,19.745846,18.73263359069824
2015-10-06,19.9,20.707085,18.90303611755371
2015-10-07,20.62,20.382622,19.35054397583008
2015-10-08,20.53,21.38238,19.4251651763916
2015-10-09,21.48,21.218964,19.777084350585938
2015-10-12,21.16,21.78406,19.800518035888672
2015-10-13,21.62,21.679552,20.06526756286621
2015-10-14,21.66,21.475874,20.137571334838867
2015-10-15,21.44,21.49311,20.134714126586918
2015-10-16,21.44,21.185982,20.29371452331543
2015-10-19,21.12,20.936184,20.25956916809082
2015-10-20,20.85,20.703781,20.05837821960449
2015-10-21,20.53,20.823833,20.14084815979004
2015-10-22,20.8,20.966345,19.9743709564209
2015-10-23,21.07,21.364,20.254091262817383
2015-10-26,21.3,21.218964,20.165525436401367
2015-10-27,21.07,21.218964,20.353002548217773
2015-10-28,21.07,20.958559,20.30943489074707
2015-10-29,20.89,21.218964,20.061006546020508
2015-10-30,21.12,21.643023,20.28631591796875
2015-11-02,21.57,21.690321,20.52617835998535
2015-11-03,21.57,21.879143,20.56215476989746
2015-11-04,21.84,21.904871,20.60114479064941
2015-11-05,21.62,21.687716,20.646387100219727
2015-11-06,21.66,21.833874,20.64786720275879
2015-11-09,21.71,22.203539,20.848207473754883
2015-11-10,22.16,21.899263,21.13697624206543
2015-11-11,21.84,21.68308,21.02712821960449
2015-11-12,21.48,21.639172,20.749475479125977
2015-11-13,21.57,21.504974,20.68729591369629
2015-11-16,21.3,21.367384,20.72154998779297
2015-11-17,21.3,21.459814,20.51907157897949
2015-11-18,21.25,21.459814,20.59371757507324
2015-11-19,21.44,21.367384,20.58014869689941
2015-11-20,21.25,21.367384,20.42633438110352
2015-11-23,21.3,21.218964,20.31871223449707
2015-11-24,21.12,20.958559,20.45287132263184
2015-11-25,20.98,20.966345,20.209814071655277
2015-11-26,20.71,20.74677,20.041967391967773
2015-11-27,20.4,19.962887,19.91441535949707
2015-11-30,19.99,19.474829,19.659971237182617
2015-12-01,19.4,19.119844,19.230913162231445
2015-12-02,19.04,19.206043,18.94744682312012
2015-12-03,18.99,19.437355,18.88090705871582
2015-12-04,19.4,19.199121,18.84092140197754
2015-12-07,19.04,18.558268,18.704465866088867
2015-12-08,18.45,19.489033,18.28173828125
2015-12-09,19.49,18.788603,18.62822532653809
2015-12-10,18.72,18.76312,18.277063369750977
2015-12-11,18.63,18.785563,18.184663772583008
2015-12-14,18.77,18.910591,18.094091415405277
2015-12-15,18.81,19.743052,17.940866470336914
2015-12-16,19.67,19.746782,18.147581100463867
2015-12-17,19.76,19.918795,18.27583122253418
2015-12-18,19.67,19.008705,18.631715774536133
2015-12-21,18.99,19.402006,18.241628646850582
2015-12-22,19.31,19.366087,18.105091094970703
2015-12-23,19.04,19.198292,18.728662490844727
2015-12-24,19.26,19.193003,18.43023109436035
2015-12-25,19.13,19.398575,18.355928421020508
2015-12-28,19.36,19.392439,18.39876747131348
2015-12-29,19.22,19.93136,18.31379508972168
2015-12-30,19.94,19.995358,18.90792655944824
2015-12-31,20.12,19.887474,19.098819732666016
2016-01-04,19.81,19.68792,19.288959503173828
2016-01-05,19.4,19.373833,18.472352981567383
2016-01-06,19.22,19.517387,18.56748962402344
2016-01-07,19.36,19.36359,18.667112350463867
2016-01-08,19.13,19.198292,18.615989685058597
2016-01-11,19.08,18.974669,18.517986297607425
2016-01-12,18.99,19.39792,18.46260070800781
2016-01-13,19.36,19.188906,18.45731735229492
2016-01-14,18.9,18.973001,18.51419258117676
2016-01-15,18.9,18.428982,18.404157638549805
2016-01-18,17.86,17.523449,18.03359031677246
2016-01-19,17.46,18.14853,17.49079704284668
2016-01-20,18.09,18.204018,17.5838680267334
2016-01-21,17.86,17.70379,17.557266235351562
2016-01-22,18.09,18.129921,17.302337646484375
2016-01-25,18.09,18.775316,17.201087951660156
2016-01-26,18.32,18.51107,17.491613388061523
2016-01-27,18.68,18.484379,17.427867889404297
2016-01-28,18.23,18.484379,17.40911293029785
2016-01-29,18.32,18.737617,17.488903045654297
2016-02-01,18.72,18.537231,17.601825714111328
2016-02-02,18.27,18.257597,17.02113151550293
2016-02-03,18.09,18.20936,17.400407791137695
2016-02-04,18.09,18.225067,17.271503448486328
2016-02-05,17.91,18.198776,17.21039581298828
2016-02-15,18.0,18.233707,17.116493225097656
2016-02-16,18.13,18.268173,17.645856857299805
2016-02-17,18.23,18.20557,17.453332901000977
2016-02-18,18.09,18.260147,17.279638290405273
2016-02-19,18.36,18.26111,17.261201858520508
2016-02-22,18.13,18.274544,17.387388229370117
2016-02-23,18.4,18.807238,17.3929443359375
2016-02-24,18.54,19.22901,17.573511123657227
2016-02-25,19.22,19.000986,17.754545211791992
2016-02-26,18.99,19.04894,17.784029006958008
2016-02-29,18.9,18.743902,17.868581771850586
2016-03-01,18.54,18.560186,17.759231567382812
2016-03-02,18.59,18.921125,17.746658325195312
2016-03-03,18.95,18.96938,17.8443546295166
2016-03-04,18.81,18.997934,17.982755661010742
2016-03-07,18.99,18.974669,17.989402770996094
2016-03-08,18.9,18.95632,17.971296310424805
2016-03-09,18.86,18.771923,17.86441993713379
2016-03-10,18.77,18.91546,18.005817413330078
2016-03-14,18.86,18.91122,17.950576782226562
2016-03-15,18.77,19.147753,18.144954681396484
2016-03-16,19.04,19.765757,18.07562065124512
2016-03-17,19.67,19.400944,18.273088455200195
2016-03-18,19.26,19.609043,18.410816192626957
2016-03-21,19.58,19.533209,18.452268600463867
2016-03-22,19.45,19.7403,18.61327362060547
2016-03-23,19.58,19.483625,18.731325149536133
2016-03-24,19.4,19.119844,18.67113304138184
2016-03-25,18.99,19.490505,18.482101440429688
2016-03-28,19.4,19.487722,18.684213638305664
2016-03-29,19.4,19.080446,18.640005111694336
2016-03-30,18.81,19.137533,18.398496627807617
2016-03-31,18.99,18.76225,18.579294204711918
2016-04-01,18.54,18.564426,18.165525436401367
2016-04-04,18.63,18.487892,17.9446964263916
2016-04-05,18.5,18.777212,17.866926193237305
2016-04-06,18.54,19.059723,17.946626663208008
2016-04-07,19.08,18.901741,18.10690116882324
2016-04-08,18.77,18.777212,17.826993942260742
2016-04-11,18.72,18.91122,17.867136001586914
2016-04-12,18.81,19.079332,17.972122192382812
2016-04-13,19.13,18.980787,17.97919273376465
2016-04-14,18.95,19.231659,18.094785690307617
2016-04-15,19.22,19.426582,18.031871795654297
2016-04-19,19.26,19.230762,18.160629272460938
2016-04-20,19.22,19.494738,18.19354820251465
2016-04-21,19.36,19.493841,18.24797248840332
2016-04-22,19.4,20.787773,18.52009010314941
2016-04-25,20.76,20.799162,19.25837516784668
2016-04-26,20.58,21.422922,19.36092758178711
2016-04-27,21.34,20.922874,19.71445083618164
2016-04-28,20.8,20.94004,19.676870346069336
2016-04-29,20.62,20.94004,19.65350914001465
2016-05-04,20.71,20.864336,19.70201301574707
2016-05-05,21.03,21.345417,19.809419631958008
2016-05-06,21.44,21.994293,20.092416763305664
2016-05-09,21.98,21.83415,20.61012077331543
2016-05-10,21.71,21.991158,20.395431518554688
2016-05-11,21.98,22.202335,20.882850646972656
2016-05-12,22.16,21.859098,20.9245662689209
2016-05-13,21.71,21.642555,21.027172088623047
2016-05-16,21.44,21.87899,20.71097755432129
2016-05-17,21.8,21.877317,20.91140556335449
2016-05-18,21.84,22.27037,20.88384056091309
2016-05-19,22.16,21.858889,21.00484275817871
2016-05-20,21.98,21.488585,20.823429107666016
2016-05-23,21.39,20.942457,20.874086380004883
2016-05-24,20.98,20.823833,20.36881446838379
2016-05-25,21.03,20.966345,20.31209945678711
2016-05-26,20.8,20.703781,20.393171310424805
2016-05-27,20.53,20.689949,20.025739669799805
2016-05-30,20.67,21.231567,19.863805770874023
2016-05-31,21.21,21.218964,20.220706939697266
2016-06-01,21.03,21.364,20.14161491394043
2016-06-02,21.16,21.364,20.37018394470215
2016-06-03,21.25,21.459814,20.346336364746094
2016-06-06,21.3,21.69343,20.39438247680664
2016-06-07,21.71,21.836943,20.35807609558105
2016-06-08,21.75,21.690784,20.5031681060791
2016-06-09,21.66,21.833874,20.624059677124023
2016-06-10,21.75,22.017038,20.575359344482425
2016-06-13,21.93,22.016628,20.658727645874023
2016-06-14,21.75,21.873276,20.999706268310547
2016-06-15,21.8,21.690145,20.9893856048584
2016-06-16,21.66,21.687716,20.902585983276367
2016-06-17,21.39,21.393085,20.85506820678711
2016-06-20,21.3,21.364,20.667390823364254
2016-06-21,21.21,21.367384,20.62056541442871
2016-06-22,21.25,21.218964,20.622411727905277
2016-06-23,21.21,21.7778,20.449426651000977
2016-06-24,21.66,21.098911,20.66671562194824
2016-06-27,20.98,20.935347,20.43520164489746
2016-06-28,20.71,21.218964,20.21205711364746
2016-06-29,21.07,21.453966,20.200220108032227
2016-06-30,21.3,21.459814,20.30830192565918
2016-07-01,21.39,21.459814,20.342618942260746
2016-07-04,21.48,22.338264,20.329782485961918
2016-07-05,22.34,23.00193,20.744604110717773
2016-07-06,22.61,22.747334,21.183034896850582
2016-07-07,22.84,23.25319,21.10044288635254
2016-07-08,23.06,23.263723,21.756956100463867
2016-07-11,23.29,23.633497,21.728429794311523
2016-07-12,23.52,24.620693,21.994760513305664
2016-07-13,24.42,26.391037,22.5747013092041
2016-07-14,26.23,25.41376,23.831378936767575
2016-07-15,25.32,24.522207,23.7648868560791
2016-07-18,24.19,25.245804,23.29848861694336
2016-07-19,25.32,25.381367,23.754297256469727
2016-07-20,25.55,24.63949,24.08361053466797
2016-07-21,24.87,25.227701,23.73688697814941
2016-07-22,24.87,23.599045,23.98927116394043
2016-07-25,23.52,23.997316,23.084646224975582
2016-07-26,23.97,24.05089,23.06879234313965
2016-07-27,23.74,24.86511,22.96349334716797
2016-07-28,24.65,24.732918,23.761552810668945
2016-07-29,24.65,24.56432,23.71041488647461
2016-08-01,24.42,24.078878,23.09796714782715
2016-08-02,23.97,23.302305,23.00148582458496
2016-08-03,23.06,23.018812,22.659818649291992
2016-08-04,23.06,23.761444,22.214435577392575
2016-08-05,23.74,23.244005,22.838178634643555
2016-08-08,23.29,23.611784,22.03887176513672
2016-08-09,23.52,23.979366,22.42873191833496
2016-08-10,23.74,24.334354,22.58867454528809
2016-08-11,24.19,25.235453,22.932626724243164
2016-08-12,25.1,24.587109,23.77640151977539
2016-08-15,24.19,24.720207,23.55053329467773
2016-08-16,24.42,24.586502,23.54508399963379
2016-08-17,24.42,24.020855,23.235475540161133
2016-08-18,24.42,24.140556,22.780244827270508
2016-08-19,23.97,24.403027,23.022380828857425
2016-08-22,24.87,24.35409,22.9382381439209
2016-08-23,23.97,24.085,23.110557556152344
2016-08-24,24.19,24.68112,23.11089515686035
2016-08-25,24.42,24.818884,23.220195770263672
2016-08-26,25.32,26.57855,23.659990310668945
2016-08-29,26.91,26.343664,24.348997116088867
2016-08-30,25.55,25.196745,24.59620475769043
2016-08-31,25.1,24.584297,24.23081970214844
2016-09-01,24.65,23.89747,23.76201820373535
2016-09-05,23.74,23.103838,23.330907821655277
2016-09-06,23.06,23.149609,22.93155288696289
2016-09-07,23.06,23.09885,22.82750129699707
2016-09-08,23.06,23.265583,22.667634963989254
2016-09-09,23.67,24.245895,22.71902656555176
2016-09-12,24.04,23.363232,23.2126579284668
2016-09-13,23.36,22.525358,23.18041038513184
2016-09-14,22.14,22.958704,22.672895431518555
2016-09-15,22.92,22.548265,22.48777198791504
2016-09-16,22.42,22.20461,22.10872459411621
2016-09-19,22.23,22.906939,21.9094352722168
2016-09-20,22.86,23.39935,22.16679573059082
2016-09-21,23.04,23.435259,22.482778549194336
2016-09-22,23.54,23.481941,22.50298118591309
2016-09-23,23.36,23.33863,22.397523880004883
2016-09-26,23.26,23.485125,23.021656036376957
2016-09-27,23.42,24.171722,22.94009780883789
2016-09-28,24.16,24.384926,22.97609138488769
2016-09-29,24.29,23.960281,23.42442512512207
2016-09-30,23.85,23.917757,23.11209297180176
2016-10-03,23.85,23.673988,22.7248477935791
2016-10-04,23.6,23.705778,22.872453689575195
2016-10-05,23.98,23.924908,23.03154945373535
2016-10-06,23.79,23.960854,23.128538131713867
2016-10-07,23.95,23.673988,23.242876052856445
2016-10-10,23.64,23.484114,22.997509002685547
2016-10-11,23.48,23.695776,22.68871307373047
2016-10-12,23.54,23.48735,22.882577896118164
2016-10-13,23.48,23.328838,22.830835342407227
2016-10-14,23.23,23.329664,22.514568328857425
2016-10-17,23.17,22.835972,22.51533317565918
2016-10-18,22.67,22.851744,22.17188262939453
2016-10-19,22.92,23.041378,22.071022033691406
2016-10-20,22.92,23.041378,22.137985229492188
2016-10-21,22.86,23.041378,22.15936279296875
2016-10-24,22.92,22.56814,22.087255477905277
2016-10-25,22.48,22.382963,21.75652503967285
2016-10-26,22.26,22.034672,21.74054718017578
2016-10-27,21.98,22.695515,21.51879501342773
2016-10-28,22.61,22.704756,21.764158248901367
2016-10-31,22.61,22.541843,21.799211502075195
2016-11-01,22.3,22.3844,21.53313636779785
2016-11-02,22.3,22.043709,21.469955444335938
2016-11-03,21.89,21.878775,21.32791328430176
2016-11-04,21.92,21.90794,21.16775894165039
2016-11-07,21.86,22.72594,21.1899528503418
2016-11-08,22.67,22.820766,21.50602149963379
2016-11-09,22.61,22.548117,21.573087692260746
2016-11-10,22.67,22.856485,21.3167667388916
2016-11-11,22.73,22.72942,21.66292953491211
2016-11-14,22.58,22.37067,21.649503707885746
2016-11-15,22.26,22.386442,21.47935676574707
2016-11-16,22.3,22.352545,21.533540725708008
2016-11-17,22.3,22.231125,21.47844886779785
2016-11-18,22.11,22.200293,21.33870887756348
2016-11-21,22.14,22.349476,21.162939071655277
2016-11-22,22.23,22.50692,21.4167537689209
2016-11-23,22.48,22.701687,21.54050636291504
2016-11-24,22.48,22.538774,21.575834274291992
2016-11-25,22.42,22.38133,21.59874725341797
2016-11-28,22.23,22.197224,21.53400230407715
2016-11-29,21.98,21.85703,21.335798263549805
2016-11-30,21.55,22.020702,21.15853309631348
2016-12-01,22.11,22.017038,21.23615455627441
2016-12-02,21.92,22.017038,21.214494705200195
2016-12-05,21.86,21.865953,21.19000816345215
2016-12-06,21.77,21.340923,21.027379989624023
2016-12-07,21.27,21.459814,20.795095443725582
2016-12-08,21.42,21.876678,20.88945579528809
2016-12-09,21.67,21.874249,20.986146926879883
2016-12-12,21.55,21.832901,20.98172187805176
2016-12-13,21.74,21.485516,20.898178100585938
2016-12-14,21.33,21.69343,20.577905654907227
2016-12-15,21.67,21.877317,20.697111129760746
2016-12-16,21.8,21.991117,20.772748947143555
2016-12-19,21.86,22.017038,20.95375061035156
2016-12-20,21.98,21.832901,20.998659133911133
2016-12-21,21.74,21.833874,20.74760627746582
2016-12-22,21.86,21.832901,20.73365974426269
2016-12-23,21.77,22.171074,20.84782218933105
2016-12-26,22.2,22.545712,21.136606216430664
2016-12-27,22.55,22.538774,21.3726749420166
2016-12-28,22.48,22.264383,21.265140533447266
2016-12-29,22.36,22.228056,21.24285697937012
2016-12-30,22.08,22.199266,21.1922664642334
2017-01-03,22.17,23.35153,21.177885055541992
2017-01-04,23.36,23.14686,21.84065055847168
2017-01-05,22.98,23.254833,21.8702335357666
2017-01-06,23.17,23.69534,21.97535896301269
2017-01-09,23.79,24.21023,22.20565795898437
2017-01-10,23.92,24.021046,22.669187545776367
2017-01-11,23.92,24.037142,22.788305282592773
2017-01-12,23.92,23.666567,22.931196212768555
2017-01-13,23.42,23.385696,22.79393768310547
2017-01-16,23.36,23.35336,22.597814559936523
2017-01-17,23.36,24.291487,22.36540985107422
2017-01-18,24.13,23.978205,23.320880889892575
2017-01-19,23.92,23.841043,23.08698463439941
2017-01-20,23.79,23.84733,22.86507606506348
2017-01-23,23.88,23.86433,22.849462509155277
2017-01-24,23.7,24.111053,22.976396560668945
2017-01-25,24.23,24.682753,23.029497146606445
2017-02-02,24.66,24.672314,23.36033058166504
2017-02-03,24.6,24.265606,23.42642974853516
2017-02-06,24.1,24.244244,23.12942695617676
2017-02-07,24.16,24.64775,22.97004127502441
2017-02-08,24.54,24.756706,23.55293846130371
2017-02-09,24.82,24.831867,23.69709205627441
2017-02-10,24.69,24.594402,23.72413444519043
2017-02-13,24.48,24.276442,23.67020606994629
2017-02-14,24.2,24.238783,23.471492767333984
2017-02-15,24.2,24.360306,23.387012481689453
2017-02-16,24.41,24.184437,23.565502166748047
2017-02-17,24.1,23.943922,23.51140022277832
2017-02-20,23.98,23.696423,23.20677757263184
2017-02-21,23.67,23.983631,22.999216079711918
2017-02-22,23.98,23.67516,23.096567153930664
2017-02-23,23.6,23.5031,22.986421585083008
2017-02-24,23.54,23.388075,22.884469985961918
2017-02-27,23.17,23.866402,22.7345027923584
2017-02-28,23.79,23.337027,22.86309051513672
2017-03-01,23.29,23.33777,22.552749633789062
2017-03-02,23.42,23.149647,22.53713035583496
2017-03-03,23.17,23.495226,22.32760238647461
2017-03-06,23.67,23.334465,22.420263290405277
2017-03-07,23.36,23.490843,22.26801109313965
2017-03-08,23.23,23.611597,22.50638008117676
2017-03-09,23.64,23.69217,22.500513076782227
2017-03-10,23.6,23.486288,22.50076103210449
2017-03-13,23.11,23.240591,22.341440200805664
2017-03-14,23.08,23.245634,22.47928047180176
2017-03-15,23.2,23.145771,22.309722900390625
2017-03-16,23.04,23.245634,22.226163864135746
